Feature.name,CFTg107,CFTg121,CF95,FTg133,F141,CFTg135,CF108,CF92,FTg125,F138,CFTg91,CF100,CFTg134,CFTg89,FTg117,F116,F112,FTg113,FTg118,FTg126,FTg130,CF104,FTg119,CFTg136,F109,CFTg123,F129,CF98,CF93,CFTg99,F137,CFTg120,F114,CFTg106,FTg115,CF94,FTg140,CFTg122,CF101,FTg127,CF97,FTg124,F132,QC3,QC4,QC5,QC6,QC7,QC8
,Tg1000,Tg1000,WT1000,Tg0,WT0,Tg1000,WT1000,WT1000,Tg0,WT0,Tg1000,WT1000,Tg1000,Tg1000,Tg0,WT0,WT0,Tg0,Tg0,Tg0,Tg0,WT1000,Tg0,Tg1000,WT0,Tg1000,WT0,WT1000,WT1000,Tg1000,WT0,Tg1000,WT0,Tg1000,Tg0,WT1000,Tg0,Tg1000,WT1000,Tg0,WT1000,Tg0,WT0,QC,QC,QC,QC,QC,QC
v159,1.090305557,1.148162073,0.831153356,0.997129205,0.826095117,0.805192949,0.740801782,0.942645931,0.95603477,0.91639689,0.778422452,0.833118799,0.346107894,0.634198666,0.992093417,1.052038436,0.816823285,1.037720684,0.880358686,1.032998148,1.194679202,0.322590198,1.117950207,0.8997914,0.94152154,0.951599139,1.134484278,0.835985804,0.863255248,0.96878245,1.041021148,0.88301001,1.000828284,0.983846766,1.086734377,1.227410513,1.128953329,1.005482427,0.879098884,1.162649565,0.970805251,0.95930905,1.02119114,0.99045511,0.990459282,1.009284301,0.991143376,1.032164964,1.008356173
v160,0.957813042,0.679210695,0.843670043,1.013492393,1.069326377,0.850098334,0.664599119,1.115230594,1.022523255,1.006965323,1.16878965,1.143016143,0.791472461,0.881019055,1.168846355,0.656019547,0.545590532,0.832512834,0.813720274,1.38017305,1.077866025,1.10150752,1.188309855,0.527378937,0.953720079,1.461942568,1.248735274,1.341212163,0.587327314,0.974541954,0.620597981,0.973023808,0.866373438,0.999721417,0.882858263,0.945424763,0.678583915,0.981825104,0.880407584,0.901953212,0.724041904,1.156834691,0.603644533,1.052248127,1.009342766,0.989734625,0.989229222,0.988736129,1.009698661
v161,0.938401798,0.920595174,0.851759185,1.121518879,1.140891349,0.958247074,0.998457803,1.116987612,1.007424816,0.88800281,1.005641268,0.963643477,1.036458306,1.066927229,0.933772528,0.843134891,0.935540801,0.901008597,1.072679721,1.108214358,0.974543303,1.213275922,0.940585901,0.892825655,0.98397381,1.036731622,1.032699253,1.121504035,0.884682438,0.941935859,1.01943893,0.84182163,0.972275028,0.953377006,1.040805511,0.99861501,1.108108629,0.935167243,0.95498077,0.968111956,0.8769917,1.10502488,0.897653275,0.969113884,1.007227561,1.007058739,1.006170365,0.945475994,1.007646502
v162,0.462082421,0.628363685,1.082394671,0.94492719,2.259641262,0.779329899,0.622889521,0.511313819,0.682037514,1.275776772,0.800017166,2.088999957,0.599425814,1.104264438,1.216822976,1.473827025,0.900237634,0.659636247,0.909722726,0.419961389,0.911919209,1.21184429,0.474213641,1.598012319,0.994046708,1.199476282,0.986638869,1.517859601,1.443785978,0.617036088,1.139955725,1.003582266,1.394631857,0.818419179,0.965920952,1.774827191,1.373714283,0.520353606,1.305374926,1.36279838,1.15090566,1.007423944,0.802569458,0.83148737,1.012532607,0.984208024,0.988654284,1.068710527,1.015008205
v163,0.800048865,0.905836525,0.656470322,0.943409464,0.851217862,0.887762883,0.795836874,0.568880486,1.053517443,0.823298836,1.004743759,0.804939614,0.917834769,1.150027384,1.063401908,0.937894211,1.027383859,1.042761502,1.013944802,1.086193069,1.145870254,0.999326514,1.163309755,1.099571674,1.015352299,1.022661394,0.964587697,0.948358537,1.034323976,1.220906257,0.953470035,1.067545293,1.168365113,1.199182878,1.228228128,0.98841717,1.324619588,1.408811552,1.335952648,1.330560336,1.33693423,1.353622837,1.282509668,1.029638956,0.989799648,0.990089838,1.009049006,0.989816751,1.04398812
v164,0.915251274,0.842501609,0.781458429,0.99798093,0.75889714,0.703699961,0.967949237,1.025805196,0.852631646,0.842074969,0.777843323,0.952213744,0.858317516,0.973932053,0.93051533,0.657056666,0.790900882,1.064514677,0.935544679,1.028779104,0.941793875,0.867631047,0.941468585,0.881416701,0.727078989,2.264134318,0.885523245,0.925499309,0.774155968,0.863487627,0.811221429,0.829131391,0.744373954,1.077221203,1.131865047,1.044265859,0.920483611,0.934446036,0.881003958,0.955178656,0.881404682,1.090452354,0.877227003,0.935318973,0.998882914,1.001658731,0.99476454,1.007912895,1.007798863
v165,1.354210861,1.878049412,0.465619277,1.071809377,0.770269926,0.69882929,0.526580569,1.215316926,0.802786192,1.621985135,1.070361296,0.544790116,0.829731189,0.845775672,1.003033722,0.644847466,1.669045646,0.476737653,1.99342783,0.656779982,0.367152228,3.719147093,1.115714017,1.269959814,0.858614777,1.47164408,0.644207604,0.894776181,0.594199012,0.537110548,0.671804084,0.731088663,0.352745273,0.783309956,0.963316902,0.660552743,0.539573374,1.001991606,0.873448619,0.713553458,0.488317321,0.749808128,0.606756214,1.034752024,0.955923222,1.08079183,1.025185182,0.966311126,0.969140925
v166,0.949666484,0.951866643,0.609635771,0.831460844,0.957878611,0.932775208,0.73609354,1.232460052,1.00467449,0.980924381,0.871462915,0.880061995,1.042353013,1.038550095,0.864076246,1.13259994,1.017157993,0.91713148,0.889454227,1.012766779,0.904134709,1.621090786,1.056403379,0.919758396,0.867093076,0.879021323,0.681191199,0.92934041,0.771440997,0.849930699,0.929024837,0.801145126,0.789211961,0.931476794,0.98212843,0.903647816,0.953942385,1.133966858,1.11610443,1.01246573,0.919109312,1.021142218,0.889253697,0.987293256,1.011468846,1.009548436,0.98828003,1.0102913,1.060776324
v167,1.082641811,0.516806674,1.389251212,0.702609008,0.152895357,0.696614077,1.193373998,1.659240911,0.810379143,1.266218314,0.634013201,0.645377238,0.841948543,0.666853842,0.701573881,1.403933071,1.079233635,0.682053344,0.270862168,0.406971656,0.494762678,0.919469694,0.832512302,0.91800978,0.817372044,0.714002502,0.922664993,0.716445857,1.471835722,0.891819961,0.998122504,0.486768421,0.729614143,0.386916138,0.807003076,1.917275473,0.865886907,1.15452617,1.367489601,0.477864807,1.46837719,0.724850395,1.610655448,1.009073061,0.990368586,0.990551444,0.991122646,0.991214018,1.073773464
v168,0.762195111,0.865912136,1.081464621,0.963333936,0.912119715,0.897179734,0.808575034,1.305732763,1.076114653,0.935481421,0.766557557,0.888064009,1.028549568,0.950921625,0.929686151,0.917199613,1.23359548,0.852847065,0.84631408,0.801724269,0.852718348,1.353504407,0.94460569,0.86138182,0.920900811,1.049865837,1.081312207,0.656148942,0.915148085,0.719388293,0.959918699,0.84606881,1.100493463,0.832538835,1.168383165,1.363261075,1.148373299,1.061365951,0.832389505,0.910052017,0.9435122,0.849867994,1.156593959,1.011762934,0.988670569,0.948817333,1.010671361,1.02277626,0.98754687
v169,0.973000772,0.98011066,1.376911866,0.92742559,1.661145921,0.991729512,1.09732543,0.703229784,0.866288486,0.831830665,1.065607474,1.128556362,1.402102789,0.845976626,0.769051187,0.948046783,0.739950292,0.729765412,0.580891041,0.503447152,1.031833061,0.819657668,0.565943716,1.643441137,0.488741007,0.769875237,1.300343496,1.145003366,1.155034039,0.979114869,0.973729244,1.191296676,1.178844209,1.069932797,1.03547324,0.868095852,1.262443847,0.870168502,1.222160251,0.714455879,0.49336358,1.630015026,0.773883628,0.978955841,1.017859773,0.994428324,1.081988347,1.017365238,0.943257423
v170,0.974031825,0.85097799,0.976920659,0.993014085,0.906613833,0.952831323,0.904981179,1.234220535,0.825587737,1.028475226,0.962860495,0.973804194,0.948881188,0.928021297,0.991687081,0.904242792,0.875507556,0.921550697,0.828233548,0.82356876,0.925573569,1.133423067,0.916998467,0.995481567,0.992633499,0.913035599,1.088968771,0.93083298,0.928766525,0.98982295,1.065444837,0.826469276,0.914550245,0.918481208,0.893057398,1.06243835,0.958989754,0.982029668,0.988767363,0.932035004,0.985282388,0.950343438,1.024840198,0.960183342,1.005369399,0.994758427,1.006222185,0.998760791,1.005026546
v171,0.944255503,0.72223921,0.859879525,0.443446008,1.75861926,0.898365454,1.424836006,0.826581026,0.972006171,0.804663193,0.927354781,1.393334588,1.609292261,0.956322521,1.390155921,1.282232674,1.749608271,0.909386412,1.13191863,1.251907825,0.588462657,1.170192146,0.898968668,1.49905427,1.109082156,0.746279893,0.452491306,0.921856213,1.782913189,1.327321664,1.144987582,1.027839491,1.229139252,1.184212381,1.577665279,1.276700493,0.891404107,0.927070565,0.948044054,0.908043733,1.313192852,0.81591602,1.211556078,0.986284102,0.865954604,1.011797579,1.012203205,1.011896085,1.013032295
v172,0.339985807,1.134909938,1.220942748,0.5909008,1.628485188,1.68336362,1.604729676,0.505326666,1.901204226,0.732555265,1.457484096,0.876763959,1.929624104,1.527844166,1.378950783,0.920950604,1.529140309,1.649003195,1.377806783,1.645563658,1.5067583,0.743050444,1.256721262,1.669821652,1.769236466,1.155749467,1.253855189,0.847131269,1.174042039,2.376473052,0.988670372,1.5657254,1.10965405,1.702587353,1.615671409,0.652224683,1.423582223,1.514245791,0.742466653,1.689014766,1.022289637,1.464199612,1.0206947,0.982808882,0.950319461,1.015011578,1.037224038,1.04288593,0.983666022
v173,0.748818975,1.579669316,1.295781435,0.746556697,1.226742939,1.861796484,1.491298464,0.95350308,1.364171347,0.830007983,1.539313935,1.018015311,2.27282096,0.97062419,1.57986473,0.971126384,1.561409098,0.722407714,2.133275254,1.350925206,1.467283197,1.621830346,0.816387099,1.585640602,1.288750218,1.284586886,1.003168433,0.885146218,0.730617748,0.980471434,1.123015368,0.841235778,1.074754883,1.069285959,0.980791886,1.032115577,0.879054485,0.955190604,1.033713079,1.48364493,0.430531272,0.696786288,1.204873716,1.012219187,0.985656635,1.02894622,0.915122519,0.983936577,1.014194948
v174,1.049836859,1.020374906,1.26061385,0.721554597,0.880338658,0.964993773,1.005675015,1.253115503,0.801290287,1.022131597,1.093024449,1.035952565,0.943199951,0.938464678,1.067597776,0.942717204,0.879954545,0.839674109,0.847451932,0.985896869,0.788325652,1.03723001,0.920116388,0.887687916,0.967359409,0.995476221,1.062301399,0.945796539,0.946536849,0.922982254,1.04733927,0.758555925,1.049247293,0.795787429,0.90633565,0.96557225,0.898617477,0.656125222,0.954812747,0.823025209,0.974990463,0.937421245,0.835528446,0.993846265,1.001255029,0.993881727,0.993704473,1.005626593,1.00883086
v175,0.996400085,0.925018732,0.986832309,0.809772309,0.843305748,0.860542119,0.950362099,1.252098112,0.843052471,0.998728797,0.992396243,0.980206329,0.91274055,0.858391809,0.930507917,1.048605679,0.825463628,0.786280297,0.817385271,0.848786918,0.795601902,0.93017285,0.805503114,0.83216166,0.930984204,0.827625996,0.990961236,0.928818747,1.07553035,0.991712799,1.124341413,0.861846765,1.021837314,0.913964014,0.883196037,1.367431959,0.917866276,0.793636445,1.061939954,0.782085208,1.046289569,0.862880095,0.980709981,0.988069504,0.994836467,0.999254653,0.988172891,1.00983984,1.009626612
v176,1.025720505,0.87403914,0.855352324,1.144264258,0.720898572,0.91926181,0.913522217,1.211093535,0.787818408,1.120931709,1.086345947,1.068931295,0.818962696,0.924779137,0.98356723,0.771766096,0.855837422,0.952158693,0.802482131,0.836610748,1.128949113,1.070815616,0.991935351,0.996027806,1.051749812,0.953891884,1.294842253,1.082457452,0.896856687,1.117285098,1.087392232,0.854934122,1.09902892,1.004074023,0.816271892,1.18605482,1.135517771,1.262065619,1.066132003,0.944086288,1.116154762,1.084170115,1.355455649,0.989643612,1.009260535,0.990204679,1.009061006,1.032363393,1.008621879
v177,0.283026514,1.385312022,0.994270683,0.661903221,2.040242672,2.662555381,1.064044934,0.318130234,2.81628522,0.529780276,2.472539044,0.598254632,1.297414607,2.307236385,1.967171488,0.522367695,1.308915819,2.134149061,1.771446929,1.547192359,2.196813358,0.58657174,2.115290695,2.073240684,2.011835127,1.356939738,1.601059371,1.134622371,0.798862049,2.677863484,0.830922732,2.066536914,1.062006354,1.865914593,2.233283444,0.555428329,1.924506473,2.724355486,0.992852007,2.144040741,1.200515213,3.224352104,1.306775803,1.035255584,1.012417768,0.98617629,1.01180108,0.990205453,0.94017188
v178,0.825381866,0.646504836,0.57676329,0.579460021,1.07888745,0.871647217,1.036710795,0.710266052,1.529402944,0.950624252,0.977062606,0.930491115,1.033006356,1.104570117,0.88251509,1.153869408,1.049956645,1.14373871,1.008602278,0.997615945,1.075518521,1.529499223,1.554098255,1.406976628,1.437901542,1.292640688,1.203582987,1.253523513,1.592508024,1.545380335,1.282635817,1.56146485,1.55637717,1.402824134,1.560470387,1.978634473,2.009175313,2.052443529,1.995812428,1.895573848,2.547437216,1.865477421,3.246145371,1.367511339,0.968554939,0.965089978,0.971781659,0.985731132,1.024944597
v179,1.558788188,1.320233131,1.169758089,0.923603188,0.732725204,1.245555866,1.039444229,1.419734254,1.664999556,0.890213302,1.146339497,1.133506015,1.077332544,1.37285017,0.737284418,0.768030837,0.822185479,0.94579159,1.261461051,1.179360992,0.560415336,1.709729667,0.796273082,1.331361062,0.978915155,1.591354798,0.853652505,0.698085617,0.577829291,0.549725107,0.610708737,0.710039604,0.830495009,0.831149761,0.857809845,1.047649769,1.027961303,0.657740478,0.900407942,0.628503707,0.381061536,1.010808287,0.720707647,0.981758985,0.979535089,1.01465308,1.014547937,1.054328462,0.950065006
v180,0.481860018,0.851769887,0.849207545,0.630651269,0.741146759,1.045726491,0.810433548,0.947900233,0.689646989,0.778234008,0.955408173,0.912143434,0.832750591,0.762824467,0.659569835,0.789179702,0.777867205,0.785673735,0.697181465,0.697972869,0.695004442,0.71951543,0.641174378,0.81718484,0.798295895,0.765362863,0.841619776,0.806493029,0.835195564,0.796127945,0.729944092,0.756423049,0.812899743,0.697191393,0.792614122,0.934648282,0.631036198,0.764018492,0.817933621,0.826306056,0.820552404,0.936072909,0.881869311,1.010388276,0.98863422,0.988753943,0.961552458,1.009141748,1.009504904
v181,1.018644821,0.76725088,0.74151147,0.811501953,0.920386493,0.765040503,0.914348349,0.843222274,0.531287215,1.069496575,0.593023904,0.830500384,0.657771583,0.575319784,0.717596514,0.556492027,0.877020223,0.829092317,0.683658222,0.707582986,0.830728534,0.683322279,3.362359009,0.857495135,0.854740792,1.187215016,0.589559467,0.600704927,0.640906351,0.899186054,0.587341789,0.757726781,0.525608172,0.6750658,0.618632154,1.168788588,0.883463433,0.933172496,0.980463487,0.67517033,0.632502557,0.875378388,0.50214347,0.984459322,0.991230643,0.984936831,1.012245335,1.01252527,1.011604901
v182,1.645289498,1.702810288,1.056748074,0.643182424,0.861178087,2.10393383,1.043935893,1.239676381,1.451135298,0.90183701,0.903518917,0.920131941,1.63070777,1.845238541,0.889484207,1.507637523,0.796181902,1.476733045,1.211613408,1.253758632,1.097168701,0.92128765,0.965787601,1.070428549,0.636343953,0.791867388,0.660261221,1.330520466,1.444746752,0.84194965,1.101243077,1.119428953,1.118283569,0.736716796,1.07965811,1.272176938,0.905063291,0.442823507,1.616616085,0.995956147,1.234404163,1.259886121,0.997184727,0.98543212,0.978914849,1.01998526,1.041686102,0.801884667,0.981479663
v183,0.851003456,1.139587365,1.081807658,0.679315888,1.098656226,1.468814679,0.900051972,1.157100069,1.123803956,1.007019222,1.130049204,1.020439811,0.920128913,1.191129129,1.041479587,0.907876252,1.083491907,1.076774491,1.222001975,1.039670295,1.19043463,1.156656754,0.996799959,1.149319475,1.056376643,0.766246666,0.67553131,0.897304524,0.871484699,0.759712655,1.063160168,0.969932204,0.73102242,0.776325698,0.973026737,1.041032069,0.845495153,0.828642799,0.888659916,0.872858241,0.912504868,1.040596632,0.947868211,0.973144924,1.004134675,1.004078282,1.034399627,0.995922886,1.003988422
v184,1.0268443,1.118529127,1.016428906,0.885009678,1.290127114,1.089294654,0.921768347,1.29630054,1.040719346,0.917945718,1.091498853,0.946408521,1.039967557,0.977886911,1.130426834,0.995719689,0.910328014,0.950087142,1.048513007,1.013853305,1.02457605,0.846825264,1.012097721,1.072352413,0.911509325,0.887392567,0.862702417,0.892662781,0.988568439,0.904189983,1.040143613,1.009145229,0.820657874,0.909816423,0.959886316,1.151220325,0.911796524,0.836912711,0.888174722,1.006654374,0.887722261,0.988557203,0.863634161,0.997384108,1.002490072,1.002505123,0.997443252,1.002474411,0.997397463
v185,0.87550357,0.959334853,1.091525826,0.779128355,0.909504905,0.981537195,0.987491474,1.136851434,0.974035915,1.059047563,0.827449195,1.050270831,0.976941895,0.917116957,0.874755154,1.102406587,1.055374694,0.89001057,0.999470738,0.962960711,0.840058971,1.189747859,1.035844986,1.071657619,1.04214425,1.004858928,0.775023204,0.970386631,1.054942082,0.765000393,1.131477693,1.005306919,0.759086634,0.832260192,0.928743654,1.049152626,0.977784783,0.87038314,0.932414697,0.999343501,1.01566903,0.882300614,0.961075406,0.982324546,1.004830826,0.999915164,1.005371234,0.989922688,1.004465968
v186,1.017172081,1.092644934,0.94088751,0.953165208,0.995278514,1.132975275,0.900657331,1.051528584,1.082976418,0.916574245,1.082678017,0.901268972,1.01395018,1.058890838,1.09791028,0.929332176,0.997155179,1.047755341,1.079483713,1.075780259,1.04074368,0.936615274,1.114848675,1.169641455,1.022201689,1.006152497,0.848316384,0.827357299,0.898562943,0.92983837,0.893048651,1.005392601,0.750738476,1.002646591,0.981891092,0.963539056,0.996617248,0.986928232,0.828848787,1.111054555,0.837788148,1.079300073,0.878520793,0.994835509,1.043936743,1.001712926,1.003008682,1.002953629,0.994943876
v187,0.655018197,1.232310356,1.635636718,0.456028056,0.974166183,1.346284858,1.603191798,1.306945898,1.323474517,1.036017913,1.021239442,0.881956423,2.265142988,0.911047387,0.905552006,1.225103881,2.021366677,0.865336685,1.349414743,1.268796149,0.567207372,0.53183303,0.729878356,1.058903783,1.118069574,0.541939222,0.295355136,0.279833802,0.700265974,0.820101832,0.566066915,0.654387142,0.286670268,0.341070181,0.59270259,0.432026955,0.381337101,0.255225411,0.195089755,0.585735421,0.235956132,0.300096733,0.127707133,0.97142497,1.018509233,1.019616366,1.020728574,0.973800196,0.969743441
v188,1.141854467,1.508963352,0.947805757,0.993146538,0.850233903,1.877656404,0.821599409,1.114218119,1.427147488,1.075100651,1.230014921,0.998749526,1.247020523,1.528278373,1.342018325,1.148968193,0.852120635,1.380606244,1.183003207,1.062320977,1.369650805,1.11497049,1.29042656,1.251798718,0.886626909,0.980196538,0.744015367,1.059790989,1.138167248,0.920325643,1.029468727,1.061437979,0.809434255,1.011400739,1.024470178,1.189770504,1.00726927,1.118032951,1.232259114,1.035945894,1.127455518,1.288154132,1.234106238,0.99530678,1.014193672,0.995367687,1.003045716,0.995511258,1.035447443
v189,1.248291886,1.047251886,1.232301546,0.772270578,0.966326165,0.720990112,0.641536907,1.184842693,1.008922779,0.881891194,1.358211751,1.039302396,0.666221034,0.985105252,1.087789675,0.69270328,1.122571024,1.117677492,0.983692788,0.841574668,0.699834635,0.832908547,1.104598454,0.891034809,1.049775101,0.611247708,0.997657705,0.567600748,0.571165324,0.893403025,1.08048252,1.311587786,1.107405791,1.001834748,0.99498233,0.851566356,0.965921073,1.272949414,0.975554505,0.679259643,1.104758588,0.982039455,0.704687976,0.942432887,1.051809318,0.722790922,1.219783899,0.957521031,1.010100794
v190,1.316519004,1.038386918,1.602230218,0.897934958,0.956483946,1.118831611,1.47176546,1.268111915,1.041293873,1.374591589,1.009150188,0.86736591,0.973391121,1.047124169,1.046558424,1.311406575,1.172020057,1.129988954,1.075879933,0.878624276,1.134443527,1.015523283,0.998927577,1.020684807,1.055396189,1.212754626,1.099197951,0.935590751,1.041411701,1.317697737,1.261794569,1.16667163,1.077842201,0.986379749,1.061657294,1.42652514,1.193367501,1.084755147,0.975441354,1.14412114,1.443305231,1.273576027,1.068117561,1.00610973,0.9650634,1.031383981,0.999589812,0.993587168,1.006196288
v191,0.955067956,0.844082556,1.0997273,0.954535466,1.074656981,0.821404526,0.951731394,1.062253425,1.068906327,1.013680376,0.83579434,1.007715368,0.787373689,0.914160278,0.873655262,0.798218716,1.132145746,0.779736781,0.858676983,0.888723549,0.963249216,0.894516684,0.868950523,0.745940286,0.914780741,0.83472333,0.831746297,0.752324988,0.980554667,0.72702796,1.015269828,0.655646654,0.955579503,0.841470495,0.931021463,1.137708636,0.917511773,1.135312577,1.010437131,0.966748235,1.053021097,1.016662783,1.148334832,1.005523547,0.993782902,1.005740747,1.00438587,1.005981151,0.983519496
v192,1.15561927,0.828139579,0.888843428,0.970325741,0.965666801,1.023432172,0.99010654,1.096632091,0.755603789,0.743473899,0.88517013,1.022315387,0.754114774,1.112312944,0.970526577,0.882344961,1.202411292,0.800924329,1.011938892,1.045177582,0.857856096,0.732937166,0.997247248,0.772177079,1.039061228,1.014779503,1.390718826,1.052753239,0.671766729,1.229236726,0.907698464,1.147957453,0.877411359,1.023873839,1.077569737,0.96856596,1.121609935,0.664391719,0.993938544,1.166373542,0.90545642,1.000177809,0.806244894,0.997530857,1.004547537,0.988272992,0.988752844,1.070980988,0.989931412
v193,1.092684512,1.383608633,1.065667949,0.896241563,0.492592278,1.216216639,0.737222119,0.902419931,0.64481712,0.601607302,1.397846414,0.646043229,1.253390947,0.809812907,0.643171709,0.770905103,0.439062146,0.876715814,1.211467531,0.74473453,0.587131706,0.756632142,0.97086943,0.768980219,1.176101489,0.389500088,0.445573952,0.563722744,0.527906661,0.916496371,0.547174236,0.660473032,0.493463012,1.037553064,0.437870239,0.937735326,0.470539604,0.527720721,0.517061057,0.385376062,0.516491876,0.501216317,0.563645535,1.097574059,0.911154959,0.975919593,1.021661214,1.025354718,0.982287379
v194,0.718727534,1.683319416,0.309403959,1.743563549,0.130271991,1.325003922,1.21114171,0.913361,1.140187294,0,1.173628838,0.469061327,0.371194713,0.89618775,2.427483333,0.681624853,1.629673702,1.702666864,1.057132647,3.921012354,1.838441338,0.106728297,1.660593218,1.246797607,0.50778963,0.3191962,3.204140974,2.865914894,0.559522428,1.379028173,0.266001444,0.964202712,0.969496477,1.33301909,1.273175858,0.383214222,3.275521775,1.353565125,1.475093392,1.430272585,0.383761539,0.808144953,0.792736127,1.35713026,0.962386393,0.930479009,0.895931059,1.091001726,0.934259636
v195,0.979779729,0.984977713,0.976900975,0.924567465,1.009941937,0.902821668,0.951776895,1.022849223,0.939336489,1.062289147,0.809135304,0.937421447,0.945309626,0.857254879,0.951042675,1.143454302,0.98763214,0.899433881,0.990096645,1.010268248,0.981687679,0.994331578,1.00409309,1.011236667,0.933079954,0.992365405,0.892238862,0.958620951,0.95544379,0.894412423,1.051288626,0.965067212,0.961911236,0.922113598,0.97616841,1.035804344,0.943030328,0.907766585,1.072006938,0.920734619,1.032993272,0.941712913,1.047121783,0.975629662,0.994795157,1.013387963,1.005074134,1.005280095,0.99460047
v196,0.881201435,0.945962741,0.87345976,0.745722941,0.891934623,0.815584349,0.848619303,1.433574072,0.757896119,1.052030507,0.800885724,0.865552605,0.943007866,0.78228442,0.872589283,1.009577142,0.991586162,0.747656546,0.856420517,0.773886469,0.677720853,0.895844429,0.844569937,1.013845867,0.898437621,1.135523741,0.786620245,0.785128966,0.820061377,0.733484613,0.971891932,0.885585802,0.926188381,0.736102423,0.944283662,1.186589454,0.849813143,0.808729348,1.015307676,0.785006585,0.933439196,0.767163764,0.960624928,0.946371663,0.989602423,1.009229447,0.99047194,0.990526891,1.008784553
v197,1.028529159,1.065003043,0.993503077,0.810236935,0.893117563,0.890708585,0.958715249,1.258613484,0.906528218,1.126846492,1.061537951,0.891946595,0.972476267,0.867291618,0.865483877,1.010827754,1.079691413,0.87252294,1.128675211,0.790420791,0.875392554,1.340961564,0.777448997,1.266777427,1.100713551,1.058283527,0.905071166,0.971077246,1.260467531,0.807390226,1.087000932,1.122221992,0.766777981,0.901198602,0.959895818,0.978587176,0.97554728,0.822313263,1.24083882,1.251692659,1.174341501,1.147967972,1.074668046,1.012897505,0.913481576,0.986389914,1.013318454,1.042776234,0.98559816
v198,1.0315956,1.211692943,1.148170468,1.043348969,1.213811865,1.053283184,1.112597718,1.270997816,1.168702815,1.368562486,0.988548923,1.141595425,1.22201012,1.084988547,1.083767583,1.188439808,1.069535994,1.188083304,0.979459594,1.159646642,1.092492722,0.893109241,1.392712606,1.197022075,1.428174156,1.060577917,1.057135675,1.118655194,1.20259292,1.210568618,1.462642752,1.141649135,1.019998054,1.206890499,1.103772057,1.39666888,1.164324203,1.387049519,1.061005613,1.235979824,1.396851766,1.319942667,1.290129655,1.006515149,0.993207573,1.016032298,0.992744745,0.992653495,0.992437462
